Date;sta1;sta2;sta3;sta4;sta5
2008-01-20 23:00:00;62.7;180.1;64.4;53.5;63.5
2008-01-21 00:00:00;72.7;203.7;39.4;68.5;74.7
2008-01-21 01:00:00;36;196.6;24.7;72.4;51.2
2008-01-21 02:00:00;57.5;94.2;46.7;33.8;60.3
2008-01-21 03:00:00;58;53.2;48.7;32.9;59.7
2008-01-21 04:00:00;52.4;86.3;42.8;;72.7
2008-01-21 05:00:00;68.4;95.7;30;56.5;45.4
2008-01-21 06:00:00;76;42.3;42.4;65.3;72.5
2008-01-21 07:00:00;72.8;198.2;21.5;47.7;49.7
2008-01-21 08:00:00;51.8;256.3;25.9;60;80.7
2008-01-21 09:00:00;39.1;;42.8;96.7;70.6
2008-01-21 10:00:00;52.6;;117.3;58.7;51.2
2008-01-21 11:00:00;33.6;27;49.3;50.4;67.5
2008-01-21 12:00:00;43.6;32.1;56.6;19;
2008-01-21 13:00:00;;58.6;23.4;40.3;
2008-01-21 14:00:00;22.7;39;45.2;;56.1
2008-01-21 15:00:00;33.3;99.3;33.4;;33.1
2008-01-21 16:00:00;55.8;105.8;38;;64.8
2008-01-21 17:00:00;;104.4;42.8;46.2;54
2008-01-21 18:00:00;44.1;137.3;53.1;179.1;104
2008-01-21 19:00:00;72;162.7;95.5;109.8;184.7
2008-01-21 20:00:00;75.1;121.8;131.2;128.7;302.8
2008-01-21 21:00:00;65.7;79.2;233.3;91.4;248.2
2008-01-21 22:00:00;55.9;92.9;202.6;86.6;252.2
2008-01-21 23:00:00;41.6;72;163.2;91.1;324.4
2008-01-22 00:00:00;41.4;83.1;110;58.8;177.7
2008-01-22 01:00:00;37.9;85.4;54.6;45.7;212.7
2008-01-22 02:00:00;58.7;68.7;48.9;37;110.1
2008-01-22 03:00:00;19.4;102.7;37.5;;130.6
2008-01-22 04:00:00;37.7;55.7;28;;50.5
2008-01-22 05:00:00;27.2;;25.5;;36
2008-01-22 06:00:00;16.4;36;20.8;;56.7
2008-01-22 07:00:00;31.2;176;26.2;;
2008-01-22 08:00:00;56.2;;29.3;48.5;42.7
2008-01-22 09:00:00;62.8;26.4;77.4;45.2;57.4
2008-01-22 10:00:00;31.7;41.6;32.5;54.7;37.5
2008-01-22 11:00:00;38.7;36.3;32.5;;30.4
2008-01-22 12:00:00;16.2;40.2;36.4;56.4;41.9
2008-01-22 13:00:00;56.6;26.6;;27.9;32.7
2008-01-22 14:00:00;37.1;43.3;29.3;17.9;46.6
2008-01-22 15:00:00;32.4;78.6;27.3;26.5;47.7
2008-01-22 16:00:00;42.9;104.9;46.4;;41.7
2008-01-22 17:00:00;;112.8;44.8;;47.9
2008-01-22 18:00:00;73.8;105.6;61.3;35.3;104.1
2008-01-22 19:00:00;82.7;123.3;68.3;118.5;171.4
2008-01-22 20:00:00;81.1;97.2;134.8;56.8;331.5
2008-01-22 21:00:00;64.7;105.1;92.8;59.5;327.8
2008-01-22 22:00:00;75.9;80.2;;80;159.7
2008-01-22 23:00:00;45.1;76.9;37.8;75;52.2
2008-01-23 00:00:00;52.3;67.8;;44.8;71.2
2008-01-23 01:00:00;72;55.7;;53.6;65.8
2008-01-23 02:00:00;72.9;33.7;48.3;56.4;61.5
2008-01-23 03:00:00;95.8;84.7;28.2;;84.4
2008-01-23 04:00:00;141.2;97.3;58.9;;
2008-01-23 05:00:00;90.6;34.5;21.4;31.8;49.2
2008-01-23 06:00:00;103.3;98.6;37.3;46.7;63.3
2008-01-23 07:00:00;168.9;129.9;19;67.4;67.5
2008-01-23 08:00:00;134.5;162;29.6;67.8;98.5
2008-01-23 09:00:00;72.5;107;81.8;95.8;133.9
2008-01-23 10:00:00;90.5;124.3;103.2;75.9;123
2008-01-23 11:00:00;53.4;87.5;72.8;69.7;132.6
2008-01-23 12:00:00;55.3;84;76.1;36.7;114.7
2008-01-23 13:00:00;121.8;84.5;57.4;99.6;153.2
2008-01-23 14:00:00;56;122.9;37.6;48.9;67.7
2008-01-23 15:00:00;79.8;145;52.3;59.8;111.5
2008-01-23 16:00:00;63.9;113;41.4;;84.5
2008-01-23 17:00:00;28.5;100.7;39.2;47.4;78.2
2008-01-23 18:00:00;61;95.2;44.3;54.4;75
2008-01-23 19:00:00;35.3;72.2;28.5;65.9;72.1
2008-01-23 20:00:00;30.2;46.9;28.5;;50
2008-01-23 21:00:00;35.8;34.4;23.6;28.4;48.9
2008-01-23 22:00:00;;37.5;;;69.3
2008-01-23 23:00:00;27.5;10.6;27;;24.8
2008-01-24 00:00:00;13.8;18;;;35
2008-01-24 01:00:00;6.3;13.2;;32.2;19.5
2008-01-24 02:00:00;;;;;
2008-01-24 03:00:00;23.5;;;;29.2
2008-01-24 04:00:00;17.9;7.5;32.3;;
2008-01-24 05:00:00;;;;;
2008-01-24 06:00:00;;;13.3;;20.4
2008-01-24 07:00:00;;;;;
2008-01-24 08:00:00;13.2;38;;;
2008-01-24 09:00:00;21.8;9.1;25.1;;
2008-01-24 10:00:00;;34.6;;;48.7
2008-01-24 11:00:00;38.6;26;24.7;;22.3
2008-01-24 12:00:00;;38;23.8;11;53.9
2008-01-24 13:00:00;32.5;;;;
2008-01-24 14:00:00;26.9;20.7;;;67.8
2008-01-24 15:00:00;30;22.3;;22.5;53.6
2008-01-24 16:00:00;40.6;32.6;;;92.6
2008-01-24 17:00:00;33.3;98.3;39.2;;58.4
2008-01-24 18:00:00;29.8;108.2;32.9;;85.8
2008-01-24 19:00:00;35.7;66.9;22.4;;99.8
2008-01-24 20:00:00;111.8;70.6;28.1;37;117.1
2008-01-24 21:00:00;40.2;55.6;27.3;28.8;78.2
2008-01-24 22:00:00;26.2;43.9;30.2;30.8;92.2
2008-01-24 23:00:00;30.8;51.9;23.9;24.1;51.6
2008-01-25 00:00:00;32.4;32.4;;36.2;56.8
2008-01-25 01:00:00;;20.1;;38.2;
2008-01-25 02:00:00;20.9;;29.3;;44.3
2008-01-25 03:00:00;9.2;71.6;;;35.8
2008-01-25 04:00:00;26.5;40.4;;;16.2
2008-01-25 05:00:00;;22.3;;;12.1
2008-01-25 06:00:00;;25.6;;;50.4
2008-01-25 07:00:00;20.9;56.7;26.9;;25.5
2008-01-25 08:00:00;50.9;24.1;;;66
2008-01-25 09:00:00;32.1;43.6;40.3;35;89.4
2008-01-25 10:00:00;47.4;77;;30.1;109
2008-01-25 11:00:00;22;85.4;33.2;;71.4
2008-01-25 12:00:00;47.4;50.9;;;53
2008-01-25 13:00:00;45.5;84.2;;;84.9
2008-01-25 14:00:00;;;;;43.2
2008-01-25 15:00:00;25;72.8;19.3;;48.2
2008-01-25 16:00:00;20.4;61.2;22.7;;58.9
2008-01-25 17:00:00;;59.9;;;97.1
2008-01-25 18:00:00;21.1;46.5;29.1;;57.3
2008-01-25 19:00:00;52.6;97.9;35.2;;69.3
2008-01-25 20:00:00;62.9;127.3;36.7;;137.9
2008-01-25 21:00:00;61.5;131;54.1;44.4;99
2008-01-25 22:00:00;111;67.5;30.1;57.3;89.5
2008-01-25 23:00:00;150.7;67;49.4;50.3;69.3
2008-01-26 00:00:00;29.5;72.9;30.6;25.2;63.2
2008-01-26 01:00:00;68.3;81.6;;54.6;85.7
2008-01-26 02:00:00;59.8;49.6;;42.7;107.9
2008-01-26 03:00:00;55.7;48.6;;59.2;66.4
2008-01-26 04:00:00;46.9;25.6;29.5;;63.4
2008-01-26 05:00:00;;43.7;;;72.1
2008-01-26 06:00:00;56.7;73.1;41.1;50.9;58.6
2008-01-26 07:00:00;43.8;94.5;;38.6;18.5
2008-01-26 08:00:00;50;198;;30.8;24
2008-01-26 09:00:00;48.4;267;29;39.1;76.1
2008-01-26 10:00:00;73.3;60.2;89.7;44.1;95.5
2008-01-26 11:00:00;43;83.9;68.1;;72
2008-01-26 12:00:00;52.9;48.6;24.4;51.6;73.9
2008-01-26 13:00:00;54.1;36.4;;50.8;67
2008-01-26 14:00:00;32.7;14.7;13;31.5;64.9
2008-01-26 15:00:00;34.5;50.3;23;53.7;101
2008-01-26 16:00:00;37.8;114.4;26.9;;79.5
2008-01-26 17:00:00;28.4;120.6;35.8;;70.8
2008-01-26 18:00:00;50.9;46.4;38;;73.6
2008-01-26 19:00:00;52.7;55.3;49.3;60.6;67.1
2008-01-26 20:00:00;94.4;173.2;66.6;95.4;106.1
2008-01-26 21:00:00;50.4;256.2;75.6;69.4;95.4
2008-01-26 22:00:00;93.1;247.3;79.5;83.9;124
2008-01-26 23:00:00;72.1;256.2;90.7;81.8;119.4
2008-01-27 00:00:00;61.1;242.6;79.9;66.5;68.5
2008-01-27 01:00:00;51;289.6;36.6;27.1;67
2008-01-27 02:00:00;56.5;234.4;51.8;36;52.9
2008-01-27 03:00:00;38.4;157.3;61.4;55.1;42.9
2008-01-27 04:00:00;33.9;;12.1;;27.8
2008-01-27 05:00:00;49.9;16.1;36;40.4;38.5
2008-01-27 06:00:00;38.8;32.6;;43.3;37.9
2008-01-27 07:00:00;39.9;;30.4;41;30.1
2008-01-27 08:00:00;46.7;;29.9;57.4;36.6
2008-01-27 09:00:00;28.7;;25.7;31.6;27.9
2008-01-27 10:00:00;25.2;;19.4;34.1;42.5
2008-01-27 11:00:00;40.1;;;40.2;
2008-01-27 12:00:00;42.6;;33.9;37.6;
2008-01-27 13:00:00;24.9;;;36.2;
2008-01-27 14:00:00;40.2;;;46.3;56.3
2008-01-27 15:00:00;23.7;11.3;18.8;43.5;
2008-01-27 16:00:00;29.5;35.6;32.8;;41.3
2008-01-27 17:00:00;14.7;46.6;25.9;;28.4
2008-01-27 18:00:00;55.3;42.4;;45.4;44.6
2008-01-27 19:00:00;50.6;244.5;36.7;45.2;59.1
2008-01-27 20:00:00;43.4;87.4;44.9;42.2;33.2
2008-01-27 21:00:00;46;46.5;40.9;52.2;58.7
2008-01-27 22:00:00;45.5;72.6;26.4;51.9;50.2
2008-01-27 23:00:00;43.9;43.1;48.9;46.5;
2008-01-28 00:00:00;;38.6;27.7;23.5;
2008-01-28 01:00:00;37.4;48.8;;;
2008-01-28 02:00:00;33.6;;;18.4;75.6
2008-01-28 03:00:00;;18.6;;25.9;27
2008-01-28 04:00:00;;;;;23.3
2008-01-28 05:00:00;;;7.7;;
2008-01-28 06:00:00;;;;18.8;42.3
2008-01-28 07:00:00;26.8;;15.3;;41.9
2008-01-28 08:00:00;;141;22.9;19;30.9
2008-01-28 09:00:00;33.6;;;;
2008-01-28 10:00:00;33.3;40.1;16.4;;65.6
2008-01-28 11:00:00;45.5;100.7;47;45.8;61.7
2008-01-28 12:00:00;18.6;69.2;;13.1;37.1
2008-01-28 13:00:00;30.9;14;;35.9;56.3
2008-01-28 14:00:00;43.2;;39.1;;
2008-01-28 15:00:00;;46.4;14.1;;65.5
2008-01-28 16:00:00;;19.1;14;;43.6
2008-01-28 17:00:00;;36.7;27.2;;74.2
2008-01-28 18:00:00;31.7;40.4;23.6;28.2;50.5
2008-01-28 19:00:00;;42.2;28.5;;51.5
2008-01-28 20:00:00;41.4;24.3;17.4;32.1;58.8
2008-01-28 21:00:00;;31.4;;52.3;
2008-01-28 22:00:00;84.2;34.2;;;45.8
2008-01-28 23:00:00;98.9;25.7;32.1;27.9;50.1
2008-01-29 00:00:00;;15.5;;8.7;
2008-01-29 01:00:00;;34.1;14.7;;
2008-01-29 02:00:00;20.8;;10.7;25;10.2
2008-01-29 03:00:00;;30.9;;;25.7
2008-01-29 04:00:00;;24.6;17.7;;25.5
2008-01-29 05:00:00;;;;;
2008-01-29 06:00:00;;13.2;19.6;;23.7
2008-01-29 07:00:00;;34.9;;;
2008-01-29 08:00:00;;63.3;;;
2008-01-29 09:00:00;17.5;;;23;45.9
2008-01-29 10:00:00;;19.6;28;21.2;43.1
2008-01-29 11:00:00;35.9;21.7;31.5;;56.9
2008-01-29 12:00:00;;26.1;;;49.7
2008-01-29 13:00:00;;17;82.1;;36
2008-01-29 14:00:00;;;13.8;;37.5
2008-01-29 15:00:00;;44.7;52.5;;56
2008-01-29 16:00:00;16;48.4;;;56.2
2008-01-29 17:00:00;24.3;42.5;25.4;;32.5
2008-01-29 18:00:00;40.4;93.8;28;;66.3
2008-01-29 19:00:00;38.3;;25.9;;33.3
2008-01-29 20:00:00;45.3;39.9;47.6;;38.1
2008-01-29 21:00:00;;31.6;30;27.2;56.3
2008-01-29 22:00:00;;44.5;33.6;26.6;26.8
2008-01-29 23:00:00;;20.8;;;21
2008-01-30 00:00:00;;15;;;34.1
2008-01-30 01:00:00;22.9;24.6;;;
2008-01-30 02:00:00;15.7;21.7;;;35.5
2008-01-30 03:00:00;;24;;;
2008-01-30 04:00:00;20.5;17.1;;;55.1
2008-01-30 05:00:00;;;7.6;;26.3
2008-01-30 06:00:00;24.4;23.6;;;33.1
2008-01-30 07:00:00;;93.8;11.7;;
2008-01-30 08:00:00;39.2;220.3;;24.5;
2008-01-30 09:00:00;38.2;;23.8;;52
2008-01-30 10:00:00;33.3;;;;40.4
2008-01-30 11:00:00;26.8;;18.2;40.7;
2008-01-30 12:00:00;;19.4;33.1;;
2008-01-30 13:00:00;;32.3;;;59.2
2008-01-30 14:00:00;21.5;;37.5;;54.9
2008-01-30 15:00:00;29;61.1;26.7;12.2;38.8
2008-01-30 16:00:00;27.9;39.2;24;;
2008-01-30 17:00:00;61.4;41;22.2;29.2;61
2008-01-30 18:00:00;33.2;61.8;22.5;34.3;87.5
2008-01-30 19:00:00;64;49.2;48.7;39.6;50.9
2008-01-30 20:00:00;45.4;79.9;42.1;24.9;90.8
2008-01-30 21:00:00;44.2;70.3;51.8;38.3;51.7
2008-01-30 22:00:00;34;208.8;41.1;36.8;92.3
2008-01-30 23:00:00;62.2;112.3;38.9;68.1;72
2008-01-31 00:00:00;34.6;67.5;49.8;;80.6
2008-01-31 01:00:00;86.8;64.4;74.3;40.8;60
2008-01-31 02:00:00;119.7;96.2;51.2;67.2;104.4
2008-01-31 03:00:00;89.9;164.7;65.5;57.6;152.5
2008-01-31 04:00:00;134.3;23.7;68;;229.7
2008-01-31 05:00:00;105.9;40.9;38.4;;140.9
2008-01-31 06:00:00;87.6;47.8;59.6;;143.3
2008-01-31 07:00:00;126;64.6;48.7;;126.1
2008-01-31 08:00:00;185.5;87;54.4;60.5;156.8
2008-01-31 09:00:00;156.1;56.4;102.1;73.4;159.2
2008-01-31 10:00:00;59;25;51.8;69.5;
2008-01-31 11:00:00;;;37.5;28.5;28.7
2008-01-31 12:00:00;;38.2;;;
2008-01-31 13:00:00;;26.2;;;
2008-01-31 14:00:00;;;30.9;;22.8
2008-01-31 15:00:00;;;20.8;;
2008-01-31 16:00:00;28.2;19.6;55.7;;58.4
2008-01-31 17:00:00;16.1;36.1;50.4;;49.9
2008-01-31 18:00:00;37.3;72.3;68.1;;58.2
2008-01-31 19:00:00;76.4;205.7;76.6;69.1;52.7
2008-01-31 20:00:00;51.1;161.1;164.3;78.3;44.3
2008-01-31 21:00:00;60.9;65.9;70;92.5;57.6
2008-01-31 22:00:00;43.1;79;81.6;;44.5
2008-01-31 23:00:00;33;44.3;64.9;66.4;69
2008-02-01 00:00:00;;37.4;22.9;;64.7
2008-02-01 01:00:00;30.7;45.2;28.9;41;58.7
2008-02-01 02:00:00;26.4;;62;;31.6
2008-02-01 03:00:00;;41.7;40.6;;47.4
2008-02-01 04:00:00;20.4;;;;
2008-02-01 05:00:00;30.1;29.8;35.6;;72.7
2008-02-01 06:00:00;25.1;46.6;;26.6;25.7
2008-02-01 07:00:00;41.8;46.1;18.6;;35.9
2008-02-01 08:00:00;31.6;22.3;43.9;48.8;24.6
2008-02-01 09:00:00;48.3;28.4;31.8;47;45
2008-02-01 10:00:00;47.9;52;67;45.6;56.3
2008-02-01 11:00:00;;65.7;79.2;28.2;78.5
2008-02-01 12:00:00;30;50.5;38.8;15.8;
2008-02-01 13:00:00;27.7;91;35.5;41.2;33.7
2008-02-01 14:00:00;21.2;32.4;40.2;;42.7
2008-02-01 15:00:00;30.3;92.7;56.5;16.6;
2008-02-01 16:00:00;41.1;67.4;59.8;;68.8
2008-02-01 17:00:00;39;91.7;41.9;27.4;48.1
2008-02-01 18:00:00;71.1;97;86.7;88.9;137.1
2008-02-01 19:00:00;121.9;262.2;126.8;77.4;244.9
2008-02-01 20:00:00;377.2;;275.8;154.4;214.2
2008-02-01 21:00:00;303.6;285.9;354.2;196.5;148.6
2008-02-01 22:00:00;153.9;238;240.1;223.4;129.9
2008-02-01 23:00:00;300.7;212;188.3;176.1;196.9
2008-02-02 00:00:00;272.5;171.2;95.1;129.3;179.6
2008-02-02 01:00:00;88.3;187.1;203.2;103;103.3
2008-02-02 02:00:00;151.3;97.7;122.8;45.9;80.3
2008-02-02 03:00:00;286.1;68.7;104;72.4;79.5
2008-02-02 04:00:00;226.4;76.8;60.1;;94.7
2008-02-02 05:00:00;220.7;28.2;49.4;56.8;178.4
2008-02-02 06:00:00;105.9;59.2;49.1;48.7;152.8
2008-02-02 07:00:00;34.9;87;41;45.1;97.5
2008-02-02 08:00:00;57.7;73.7;26.8;60.8;118.6
2008-02-02 09:00:00;64.7;37.4;55.9;104.4;175.4
2008-02-02 10:00:00;57.3;84.4;121.8;62.2;56.5
2008-02-02 11:00:00;51.4;74.4;188.2;42.7;39.2
2008-02-02 12:00:00;48.3;62.7;39.6;41.5;
2008-02-02 13:00:00;;23.1;25.2;22.4;20
2008-02-02 14:00:00;23.4;29.4;53.4;18.9;37.1
2008-02-02 15:00:00;;90.7;42.5;26.5;53.6
2008-02-02 16:00:00;18.7;87.6;55.3;;77.4
2008-02-02 17:00:00;35.6;93;47.1;;64.8
2008-02-02 18:00:00;82.3;109.3;80.8;54.6;100.5
2008-02-02 19:00:00;65.8;170.7;115.1;98.6;215.8
2008-02-02 20:00:00;77.6;213.3;102.2;140.4;192.9
2008-02-02 21:00:00;110.9;;84.3;104.5;160.3
2008-02-02 22:00:00;71.6;269.8;73.4;116.9;104.9
2008-02-02 23:00:00;93.2;135.2;60.9;95.4;137.7
2008-02-03 00:00:00;59.3;101.8;101.5;65.6;123.4
2008-02-03 01:00:00;63.5;109.7;48.7;67.7;87
2008-02-03 02:00:00;81.4;107.1;81.5;60.2;141.5
2008-02-03 03:00:00;37.5;91;65.1;58.2;148.1
2008-02-03 04:00:00;50.4;73.4;21.4;;202.5
2008-02-03 05:00:00;68.9;57.1;46.9;;190.3
2008-02-03 06:00:00;51;60.9;39.1;42.4;101.3
2008-02-03 07:00:00;51.7;72.2;42.4;83.4;94.8
2008-02-03 08:00:00;99.8;67.1;70.7;63.5;64.5
2008-02-03 09:00:00;185.7;56.4;71.3;70.5;89.6
2008-02-03 10:00:00;208.3;72.6;107.5;74.1;
2008-02-03 11:00:00;81.8;117.7;141.4;86;54.9
2008-02-03 12:00:00;59.4;62.5;42.4;40.5;
2008-02-03 13:00:00;50.8;20.6;58.6;51.9;16.2
2008-02-03 14:00:00;37.5;70.6;53.3;39.4;42.4
2008-02-03 15:00:00;;102.3;39.9;30.6;51.5
2008-02-03 16:00:00;56.5;67.5;36.1;;34.3
2008-02-03 17:00:00;19.9;50.4;52.7;;39.4
2008-02-03 18:00:00;65.1;217.4;59.2;71.8;53.9
2008-02-03 19:00:00;89.1;282.4;86.5;100.8;149.4
2008-02-03 20:00:00;163.6;283.6;136.1;150.1;169.9
2008-02-03 21:00:00;264.9;311.4;225.5;169.9;173.1
2008-02-03 22:00:00;;189.2;210.7;275.7;258.7
2008-02-03 23:00:00;;210.3;127;295.5;420.6
2008-02-04 00:00:00;;160.3;158.4;153.7;413.1
2008-02-04 01:00:00;;145.4;214.3;196.8;462.6
2008-02-04 02:00:00;;117.9;255.9;237;351.6
2008-02-04 03:00:00;418.4;89.5;145.1;109.9;275.9
2008-02-04 04:00:00;334;54.7;162.6;83.2;187.8
2008-02-04 05:00:00;243.9;24.7;121.3;108.7;146.4
2008-02-04 06:00:00;198.2;66.3;80.2;93.5;42.7
2008-02-04 07:00:00;123.1;130;89.4;110;
2008-02-04 08:00:00;89.8;288.9;74.2;113.1;60.2
2008-02-04 09:00:00;68.1;89.9;73.2;81.5;68.3
2008-02-04 10:00:00;79.3;32.6;97.3;67.3;97.1
2008-02-04 11:00:00;60.1;44.2;168.7;57.2;110.1
2008-02-04 12:00:00;50.7;42.9;83.9;46.8;157.7
2008-02-04 13:00:00;53.7;21.6;126.6;52.8;187.1
2008-02-04 14:00:00;59.3;24.1;166.9;55.2;173.1
2008-02-04 15:00:00;57.7;29.8;47.6;59;153.3
2008-02-04 16:00:00;94.2;32.5;65.5;;174.9
2008-02-04 17:00:00;79;43;83.1;84.5;207
2008-02-04 18:00:00;109.7;81.3;88.1;91.6;170.5
2008-02-04 19:00:00;131.6;87.6;98.3;69.6;163.1
2008-02-04 20:00:00;151.2;81.3;77.4;75.2;135.5
2008-02-04 21:00:00;128.1;59.7;65.1;70.6;143.6
2008-02-04 22:00:00;82.9;59.5;47.4;63;116.3
2008-02-04 23:00:00;105.5;42.2;57.5;78.1;76.7
2008-02-05 00:00:00;90.4;53.1;58.3;52.9;124.3
2008-02-05 01:00:00;47.2;62.6;42.6;43.3;103.1
2008-02-05 02:00:00;56.3;24.2;62.8;43.1;65.9
2008-02-05 03:00:00;45.9;84.2;45.3;29.2;96.7
2008-02-05 04:00:00;45.9;53.3;45;;71
2008-02-05 05:00:00;33.5;56.2;33.3;18.4;67.2
2008-02-05 06:00:00;42.9;50.5;16.7;40;72.3
2008-02-05 07:00:00;45.4;180.2;54.1;22.2;51.7
2008-02-05 08:00:00;62.5;185.2;40.5;46.7;93.1
2008-02-05 09:00:00;93.6;105.8;69.9;49;114.3
2008-02-05 10:00:00;165.9;;132.4;51.6;140.5
2008-02-05 11:00:00;165.2;;167.7;74.3;201.5
2008-02-05 12:00:00;140.1;17.8;212;88.6;266.5
2008-02-05 13:00:00;127.9;35.3;202.5;123.1;208.6
2008-02-05 14:00:00;165.2;;247.6;97.5;180.5
2008-02-05 15:00:00;118.2;;131.7;143.3;174.5
2008-02-05 16:00:00;136.5;29.2;100.1;131.9;159.3
2008-02-05 17:00:00;109.5;72.5;82;115;153
2008-02-05 18:00:00;143.6;52.8;91.6;97.6;184.4
2008-02-05 19:00:00;160.8;40.5;197.7;133.3;222.6
2008-02-05 20:00:00;181.6;62.8;127.5;98.6;234
2008-02-05 21:00:00;128.7;28.3;152.4;86.7;166.9
2008-02-05 22:00:00;125.9;42.6;97.1;89.3;95
2008-02-05 23:00:00;103.3;35.9;66.1;49.5;123.2
2008-02-06 00:00:00;93.6;36.3;60.7;58.7;126.8
2008-02-06 01:00:00;78.9;32.3;85.2;61.1;104
2008-02-06 02:00:00;58.8;36.7;77.4;56.6;97.7
2008-02-06 03:00:00;19.6;73.3;79.2;;49.5
2008-02-06 04:00:00;48.9;67.6;35.4;42.4;55
2008-02-06 05:00:00;35.4;34.9;35.4;;47.1
2008-02-06 06:00:00;42.5;14.5;52.6;33.4;
2008-02-06 07:00:00;38.2;54.9;72.4;43.3;61.7
2008-02-06 08:00:00;48.6;17.1;24;38.9;45
2008-02-06 09:00:00;63.1;36.8;47.6;52.2;97.2
2008-02-06 10:00:00;56;25.7;39;33.5;63.1
2008-02-06 11:00:00;58.6;37.9;55.3;53.1;58.6
2008-02-06 12:00:00;61.7;9.4;27;40.4;85.3
2008-02-06 13:00:00;61.3;20;39.9;50.6;95
2008-02-06 14:00:00;63.4;22.6;58;34.2;82.8
2008-02-06 15:00:00;33.6;;45.6;38.9;87.1
2008-02-06 16:00:00;82.6;30.4;92.1;;101.1
2008-02-06 17:00:00;44.6;51.9;51.3;;82.2
2008-02-06 18:00:00;42.6;27.6;57.6;52.4;97
2008-02-06 19:00:00;46.7;29.7;53.1;51.5;84.7
2008-02-06 20:00:00;69;41.3;33.4;42.7;82
2008-02-06 21:00:00;67.8;35;41.4;38.6;58.6
2008-02-06 22:00:00;39.5;37.1;46.7;45.6;52.9
2008-02-06 23:00:00;49.3;;39.8;32.3;53
2008-02-07 00:00:00;40.5;28.4;34.5;54.4;69.9
2008-02-07 01:00:00;46.5;18.4;34.8;;34.5
2008-02-07 02:00:00;27.2;20.4;26.5;17;53.4
2008-02-07 03:00:00;;;19.4;19.4;23.9
2008-02-07 04:00:00;;;33.4;;25.5
2008-02-07 05:00:00;22.2;;22.7;;55.9
2008-02-07 06:00:00;36.2;;22.7;13;32.4
2008-02-07 07:00:00;34;41.6;36.2;19.5;21.6
2008-02-07 08:00:00;40.2;;34.4;37.7;38.2
2008-02-07 09:00:00;49;27.8;23.3;52.7;70
2008-02-07 10:00:00;68.7;32;33.3;49.6;66.5
2008-02-07 11:00:00;56.1;34.8;46.7;;99.9
2008-02-07 12:00:00;46.2;13.7;43.4;37.2;54.8
2008-02-07 13:00:00;48.8;58.1;40.8;40;83
2008-02-07 14:00:00;33.9;24.8;32;48.1;89.6
2008-02-07 15:00:00;50.4;32.3;37;;74
2008-02-07 16:00:00;49.8;24.6;34.7;;93.3
2008-02-07 17:00:00;63.7;40;61.7;;72.1
2008-02-07 18:00:00;59.4;17.8;51;57.7;100.7
2008-02-07 19:00:00;60.7;66.7;30.9;35.7;75.4
2008-02-07 20:00:00;43.9;21.5;72.1;44.7;81.8
2008-02-07 21:00:00;86.6;11.8;41.8;72.8;73.1
2008-02-07 22:00:00;45.9;34.3;58.2;36.1;69.5
2008-02-07 23:00:00;46.1;44.9;43.6;;65.2
2008-02-08 00:00:00;52.8;27;33.8;54.7;61.3
2008-02-08 01:00:00;36.1;;22;13;44.2
2008-02-08 02:00:00;36.8;12.3;31.4;31.6;56.1
2008-02-08 03:00:00;36.8;21.2;25.6;41.5;65.2
2008-02-08 04:00:00;26.3;;34.2;;
2008-02-08 05:00:00;55.2;20.2;39.2;;
2008-02-08 06:00:00;21.2;;14.7;35.6;54
2008-02-08 07:00:00;30.6;;37.1;;51.8
2008-02-08 08:00:00;39.1;13.8;31.4;21.3;32.4
2008-02-08 09:00:00;41.3;;46.7;21;37.3
2008-02-08 10:00:00;46.5;26;19.7;38.6;78.4
2008-02-08 11:00:00;63;;48.6;40.4;64.5
2008-02-08 12:00:00;61;;41.1;41.6;69.1
2008-02-08 13:00:00;30.3;43.4;;29;50.2
2008-02-08 14:00:00;45.4;;26.6;;86.4
2008-02-08 15:00:00;38.3;17.3;26.8;56.9;55.4
2008-02-08 16:00:00;19;;26.7;;51
2008-02-08 17:00:00;59.1;;40.7;;70.1
2008-02-08 18:00:00;50.7;36.1;44.6;26.3;72.7
2008-02-08 19:00:00;48.6;15.3;36.5;44.3;90.1
2008-02-08 20:00:00;44.9;;36;38.9;88.5
2008-02-08 21:00:00;48.3;;38.2;25.2;27.8
2008-02-08 22:00:00;30;24.6;25.3;28.2;48.1
2008-02-08 23:00:00;34.4;;24.2;33.8;47.9
2008-02-09 00:00:00;15.8;10.6;;26.1;33.7
2008-02-09 01:00:00;;;;17.7;
2008-02-09 02:00:00;33.7;;11.4;26.4;28.4
2008-02-09 03:00:00;;;22.3;;
2008-02-09 04:00:00;23.4;;;;
2008-02-09 05:00:00;;;;;
2008-02-09 06:00:00;;;;;20.9
2008-02-09 07:00:00;;;16.3;;
2008-02-09 08:00:00;;73.1;;;
2008-02-09 09:00:00;;13.2;25;13;32
2008-02-09 10:00:00;39.1;;;14.3;39.6
2008-02-09 11:00:00;23.1;;17.5;28.6;27.3
2008-02-09 12:00:00;9.5;;23.2;;55.1
2008-02-09 13:00:00;;;;14.3;69
2008-02-09 14:00:00;;;23.5;19;42.4
2008-02-09 15:00:00;28.5;;12;;50.6
2008-02-09 16:00:00;28.4;16.3;;;58.7
2008-02-09 17:00:00;64.8;;34.4;;59.3
2008-02-09 18:00:00;74.6;;;;59.2
2008-02-09 19:00:00;56.7;;32.4;;47.5
